timestamp,region,load_mw,pv_mw,price_yuan_mwh,temperature_c,event_type,event_text,scenario_id,scenario_name,stress_type
2025-07-30 19:30:00,广东省,4.9626,0.0244,441.2513,32.079,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 19:45:00,广东省,4.8937,0.1873,498.0233,32.494,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 20:00:00,广东省,4.8944,0.0,432.9628,31.524,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 20:15:00,广东省,4.8669,0.0,438.8986,31.427,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 20:30:00,广东省,4.8659,0.0114,431.7931,31.349,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 20:45:00,广东省,4.8105,0.0,440.1584,31.477,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 21:00:00,广东省,4.8114,0.0346,411.3405,31.56,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 21:15:00,广东省,4.8748,0.0442,418.6749,30.767,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 21:30:00,广东省,4.5308,0.0038,482.5162,31.13,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 21:45:00,广东省,4.5518,0.0429,404.77,31.518,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 22:00:00,广东省,4.5729,0.0245,393.6228,30.201,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 22:15:00,广东省,4.4684,0.0,419.2578,29.889,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 22:30:00,广东省,4.1162,0.0,412.6236,29.991,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 22:45:00,广东省,4.2042,0.0,403.6647,29.56,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 23:00:00,广东省,4.2877,0.0,477.1717,29.538,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 23:15:00,广东省,4.3504,0.0,365.9325,29.818,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 23:30:00,广东省,4.3109,0.0,389.123,29.106,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-30 23:45:00,广东省,3.9652,0.0153,430.0645,29.957,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 00:00:00,广东省,3.5071,0.0,359.357,29.206,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 00:15:00,广东省,3.3403,0.0,348.5178,28.6,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 00:30:00,广东省,3.5841,0.1082,406.1837,28.913,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 00:45:00,广东省,3.4352,0.0153,395.3299,28.453,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 01:00:00,广东省,3.5063,0.1134,399.5371,29.523,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 01:15:00,广东省,3.4578,0.0,399.8821,29.768,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 01:30:00,广东省,3.7001,0.0,426.6718,29.081,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 01:45:00,广东省,3.5456,0.0499,335.2787,28.973,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 02:00:00,广东省,3.5234,0.0,358.8673,28.574,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 02:15:00,广东省,3.6234,0.0,398.3404,29.338,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 02:30:00,广东省,3.5248,0.0,374.7085,28.401,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 02:45:00,广东省,3.5206,0.0779,399.0178,29.577,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 03:00:00,广东省,3.8912,0.0,381.9497,29.29,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 03:15:00,广东省,3.8031,0.0134,387.8464,28.868,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 03:30:00,广东省,3.5923,0.0723,351.5869,30.248,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 03:45:00,广东省,3.5177,0.0,396.0023,28.968,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 04:00:00,广东省,3.7915,0.1054,366.6169,28.963,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 04:15:00,广东省,3.7539,0.1091,352.9058,28.916,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 04:30:00,广东省,3.6905,0.0,389.6787,29.045,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 04:45:00,广东省,3.5822,0.0,423.9013,29.256,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 05:00:00,广东省,3.6885,0.1554,370.8807,30.04,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 05:15:00,广东省,3.6587,0.0,394.875,28.726,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 05:30:00,广东省,3.7285,0.1502,368.048,28.933,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 05:45:00,广东省,3.7731,0.0722,417.4053,30.058,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 06:00:00,广东省,3.8171,0.0082,379.0479,29.724,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 06:15:00,广东省,3.7411,0.0892,389.0898,28.524,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 06:30:00,广东省,3.8356,0.2105,389.7623,28.732,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 06:45:00,广东省,3.5532,0.4003,339.8306,29.578,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 07:00:00,广东省,3.5024,0.5108,343.7389,31.741,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 07:15:00,广东省,3.5909,0.7182,353.1131,29.945,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 07:30:00,广东省,3.8682,1.0498,353.2516,29.578,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 07:45:00,广东省,3.8802,1.0419,337.8794,30.306,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 08:00:00,广东省,3.6195,1.5556,316.0543,30.17,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 08:15:00,广东省,3.8513,1.5086,278.6304,30.325,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 08:30:00,广东省,3.6515,1.7268,286.4669,30.811,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 08:45:00,广东省,3.8301,1.365,264.6897,31.787,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 09:00:00,广东省,3.7134,1.9393,206.4332,30.217,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 09:15:00,广东省,4.0261,1.5446,197.9828,31.432,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 09:30:00,广东省,3.7042,2.5269,186.5722,31.915,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 09:45:00,广东省,3.9817,2.8251,84.2715,31.26,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 10:00:00,广东省,3.7969,2.605,88.8867,31.971,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 10:15:00,广东省,4.0789,2.2626,0.2873,32.479,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 10:30:00,广东省,3.8264,2.9695,13.0683,31.882,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低价时段向电网反送电。,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 10:45:00,广东省,3.6657,2.95,-10.1315,32.316,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 11:00:00,广东省,3.9274,2.7384,29.3072,33.02,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 11:15:00,广东省,3.9146,2.7109,-79.6822,33.154,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 11:30:00,广东省,3.6877,3.4549,-109.7742,33.491,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 11:45:00,广东省,4.0593,2.6909,-102.0688,33.117,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 12:00:00,广东省,3.8303,2.796,-94.5602,33.439,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 12:15:00,广东省,3.8771,3.5636,-150.9091,33.778,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 12:30:00,广东省,3.9719,3.2534,-160.6382,33.462,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 12:45:00,广东省,3.9508,2.793,-158.8548,34.441,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低价时段向电网反送电。,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 13:00:00,广东省,3.9574,2.867,-95.3429,33.649,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 13:15:00,广东省,3.8916,3.0133,-55.5736,33.642,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 13:30:00,广东省,4.1127,2.9599,-70.8892,33.549,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 13:45:00,广东省,4.107,3.6017,-47.6012,34.906,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 14:00:00,广东省,4.069,2.6006,8.932,34.565,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 14:15:00,广东省,3.9232,3.067,2.3999,35.213,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 14:30:00,广东省,3.9239,2.691,41.9813,33.677,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 14:45:00,广东省,4.1678,2.1207,130.0801,34.778,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 15:00:00,广东省,4.0856,2.102,174.1851,34.904,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低价时段向电网反送电。,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 15:15:00,广东省,4.1509,2.433,220.2897,35.367,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 15:30:00,广东省,4.1487,2.1468,189.1483,34.542,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 15:45:00,广东省,4.2276,2.2742,226.5236,34.482,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 16:00:00,广东省,4.4084,1.9023,281.5311,34.364,高温预警,广东气象台发布高温橙色预警，预计晚高峰空调负荷显著上升。,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 16:15:00,广东省,4.4595,1.511,269.1679,34.755,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 16:30:00,广东省,4.3708,1.2253,272.4358,34.029,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 16:45:00,广东省,4.4209,1.2616,318.2779,34.195,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 17:00:00,广东省,4.6749,0.9287,359.5932,33.96,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 17:15:00,广东省,4.6661,0.7834,403.1607,34.876,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 17:30:00,广东省,4.5215,0.6741,354.6758,33.678,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 17:45:00,广东省,4.7394,0.3289,414.5746,33.081,需求响应,电力交易中心发布需求响应邀约，鼓励用户在晚高峰削减负荷。,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 18:00:00,广东省,4.8827,0.1755,407.5331,33.821,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 18:15:00,广东省,4.7726,0.0,400.829,33.212,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 18:30:00,广东省,4.9168,0.0,409.6562,32.595,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 18:45:00,广东省,4.6802,0.0,448.5565,32.845,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 19:00:00,广东省,5.0426,0.0421,430.9487,32.012,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 19:15:00,广东省,4.9924,0.0,414.4333,32.713,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 19:30:00,广东省,5.0778,0.0309,383.7265,31.608,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 19:45:00,广东省,5.0113,0.093,414.8064,31.728,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 20:00:00,广东省,4.9321,0.0197,429.5559,32.147,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 20:15:00,广东省,5.108,0.039,469.6932,32.784,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 20:30:00,广东省,5.1091,0.0615,417.0239,31.182,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 20:45:00,广东省,4.9794,0.0104,419.6391,30.536,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 21:00:00,广东省,4.9167,0.0,401.2293,30.555,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 21:15:00,广东省,4.9035,0.0,402.917,29.929,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 21:30:00,广东省,4.7711,0.0,405.9347,30.641,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 21:45:00,广东省,4.7598,0.1051,444.1862,30.123,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 22:00:00,广东省,4.6505,0.0634,451.6094,29.558,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 22:15:00,广东省,4.4708,0.0,449.8976,30.859,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 22:30:00,广东省,4.2825,0.0639,389.4648,29.755,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 22:45:00,广东省,4.3895,0.0,431.2537,29.856,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 23:00:00,广东省,4.2213,0.0035,442.4479,28.625,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 23:15:00,广东省,4.1504,0.0,425.6199,29.654,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 23:30:00,广东省,4.0661,0.0,360.9933,28.939,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-07-31 23:45:00,广东省,3.9904,0.0063,386.3501,29.346,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 00:00:00,广东省,3.8066,0.1223,357.8376,28.793,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 00:15:00,广东省,3.6135,0.0303,378.3489,29.046,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 00:30:00,广东省,3.5026,0.0706,377.7307,29.054,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 00:45:00,广东省,3.6565,0.0,374.0896,29.004,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 01:00:00,广东省,3.4859,0.0989,361.8115,29.377,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 01:15:00,广东省,3.4965,0.0746,333.2102,27.559,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 01:30:00,广东省,3.6191,0.0559,395.355,29.21,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 01:45:00,广东省,3.486,0.0349,369.2833,28.507,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 02:00:00,广东省,3.6397,0.0058,325.3889,28.207,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 02:15:00,广东省,3.6295,0.0,333.8503,29.383,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 02:30:00,广东省,3.5459,0.0376,373.1953,28.549,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 02:45:00,广东省,3.8073,0.0842,349.1112,29.127,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 03:00:00,广东省,3.6102,0.007,385.5996,28.709,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 03:15:00,广东省,3.6055,0.0162,355.8039,28.696,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 03:30:00,广东省,3.6742,0.0,356.0942,29.955,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 03:45:00,广东省,3.7806,0.0,401.9376,29.131,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 04:00:00,广东省,3.5807,0.0297,359.0939,28.133,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 04:15:00,广东省,3.4675,0.0,438.0599,29.996,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 04:30:00,广东省,3.6296,0.0762,384.2147,28.187,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 04:45:00,广东省,3.5625,0.0,393.4895,29.461,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 05:00:00,广东省,3.7011,0.0,417.427,29.469,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 05:15:00,广东省,3.7147,0.0112,387.6989,29.724,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 05:30:00,广东省,3.5171,0.0,365.3086,29.007,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 05:45:00,广东省,3.543,0.0154,353.479,30.455,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 06:00:00,广东省,3.6602,0.0942,386.6791,28.363,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 06:15:00,广东省,3.6132,0.1436,378.8482,28.867,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 06:30:00,广东省,3.6209,0.3846,430.2484,29.285,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 06:45:00,广东省,3.5557,0.5848,328.6532,29.693,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 07:00:00,广东省,3.5617,0.7487,391.0417,29.839,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 07:15:00,广东省,3.7339,0.8437,347.7554,30.044,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 07:30:00,广东省,3.6889,1.201,337.9468,30.962,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 07:45:00,广东省,3.6047,1.5541,323.2927,30.278,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 08:00:00,广东省,3.6479,1.8954,339.1873,30.22,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 08:15:00,广东省,3.8146,1.7581,288.1286,30.421,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 08:30:00,广东省,3.6054,2.1179,261.4524,31.677,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 08:45:00,广东省,3.4989,2.2775,244.137,30.804,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 09:00:00,广东省,3.7703,2.5366,213.5316,30.924,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 09:15:00,广东省,3.7207,2.895,230.4468,30.607,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 09:30:00,广东省,3.9193,3.053,149.65,31.859,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 09:45:00,广东省,3.8208,3.2243,115.0414,30.597,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 10:00:00,广东省,3.6204,3.277,119.3285,31.779,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 10:15:00,广东省,3.9544,3.1821,93.3465,32.908,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 10:30:00,广东省,3.8874,3.183,-2.24,31.739,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 10:45:00,广东省,3.7711,3.5678,-26.4128,32.842,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 11:00:00,广东省,3.9955,3.3394,-45.3946,31.957,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 11:15:00,广东省,3.8582,3.7422,-36.3879,32.908,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低价时段向电网反送电。,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 11:30:00,广东省,3.8895,3.9874,-117.9048,32.558,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 11:45:00,广东省,4.1014,3.929,-143.3745,33.232,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 12:00:00,广东省,3.8778,3.8391,-151.2523,33.476,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 12:15:00,广东省,4.0817,3.8973,-187.3519,34.576,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 12:30:00,广东省,4.1238,3.9754,-185.4084,33.91,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 12:45:00,广东省,4.1249,3.9407,-152.0498,34.014,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 13:00:00,广东省,3.8959,3.9503,-136.7719,33.504,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 13:15:00,广东省,4.1337,3.8642,-116.1399,34.165,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 13:30:00,广东省,4.1925,3.8841,-84.6325,34.044,负电价消纳,现货市场公告：新能源大发，系统调峰空间不足，出清价格跌至负值，调度建议储能尽可能吸纳过剩新能源并避免在低价时段向电网反送电。,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 13:45:00,广东省,4.1335,3.5383,19.1746,34.371,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 14:00:00,广东省,4.2085,3.5323,-16.8994,34.529,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 14:15:00,广东省,4.2198,3.4814,-4.7751,34.661,高温预警,广东气象台发布高温橙色预警，预计晚高峰空调负荷显著上升。,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 14:30:00,广东省,4.2098,3.2003,82.4879,34.901,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 14:45:00,广东省,4.0246,2.735,119.6038,34.577,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
2025-08-01 15:00:00,广东省,4.1226,2.7613,145.1113,34.947,正常运行,Status: Normal,V4,4MW光伏午间负电价夏季,neg_price_noon_summer
