timestamp,region,load_mw,pv_mw,price_yuan_mwh,temperature_c,event_type,event_text,scenario_id,scenario_name,stress_type,_hour,ai_risk_score,ai_price_spike_score,ai_load_pressure_score,ai_renewable_curtailment_score,ai_recommended_storage_bias,ai_event_summary,ai_explanation,ai_provider,ai_model
2025-08-06 17:30:00,广东省,4.506,0.6484,471.2339,34.217,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,17.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 17:45:00,广东省,4.5151,0.3687,455.5044,33.051,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,17.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 18:00:00,广东省,4.8193,0.166,464.9239,32.976,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,18.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 18:15:00,广东省,4.6004,0.1018,508.7243,33.612,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,18.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 18:30:00,广东省,4.9421,0.0,504.992,32.782,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,18.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 18:45:00,广东省,4.7112,0.0114,504.9916,31.719,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,18.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 19:00:00,广东省,4.8812,0.0,511.7419,32.638,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,19.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 19:15:00,广东省,4.9764,0.0737,528.8539,32.215,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,19.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 19:30:00,广东省,5.1914,0.0173,537.1216,30.701,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,19.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 19:45:00,广东省,4.9813,0.0943,574.1437,31.405,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,19.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 20:00:00,广东省,5.0038,0.0808,581.0093,31.077,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,20.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 20:15:00,广东省,4.9514,0.0,515.7793,31.326,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,20.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 20:30:00,广东省,5.1167,0.0,530.5091,31.427,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,20.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 20:45:00,广东省,4.9752,0.0,517.3546,31.167,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,20.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 21:00:00,广东省,4.9019,0.049,483.5088,30.654,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,21.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 21:15:00,广东省,4.6748,0.0,512.1383,30.271,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,21.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 21:30:00,广东省,4.5838,0.0,491.6394,30.82,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,21.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 21:45:00,广东省,4.6382,0.0,486.8347,30.625,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,21.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 22:00:00,广东省,4.4017,0.0509,515.5083,30.559,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,22.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 22:15:00,广东省,4.5265,0.0,439.0518,29.833,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,22.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 22:30:00,广东省,4.4632,0.0,514.3606,29.995,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,22.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 22:45:00,广东省,4.2199,0.0757,440.7672,29.648,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,22.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 23:00:00,广东省,4.3626,0.0159,442.4821,30.325,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,23.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 23:15:00,广东省,4.0945,0.035,393.6125,29.188,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,23.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 23:30:00,广东省,3.9709,0.0174,469.1313,29.315,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,23.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-06 23:45:00,广东省,4.0069,0.0,365.6357,29.34,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,23.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 00:00:00,广东省,3.5412,0.0,358.4407,28.479,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,0.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 00:15:00,广东省,3.3885,0.05,352.0675,28.597,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,0.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 00:30:00,广东省,3.4138,0.1378,313.1387,28.61,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,0.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 00:45:00,广东省,3.5134,0.0899,381.3429,28.805,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,0.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 01:00:00,广东省,3.3627,0.1372,341.7404,28.888,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,1.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 01:15:00,广东省,3.7355,0.0637,373.9262,29.405,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,1.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 01:30:00,广东省,3.4102,0.0,371.9551,28.551,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,1.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 01:45:00,广东省,3.7004,0.0,365.7261,28.753,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,1.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 02:00:00,广东省,3.6041,0.1013,360.9114,29.057,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,2.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 02:15:00,广东省,3.6002,0.0,372.5745,29.165,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,2.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 02:30:00,广东省,3.749,0.1154,371.3329,28.963,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,2.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 02:45:00,广东省,3.5412,0.1076,392.5189,28.312,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,2.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 03:00:00,广东省,3.6564,0.0191,361.3624,29.661,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,3.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 03:15:00,广东省,3.516,0.0004,398.1979,28.871,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,3.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 03:30:00,广东省,3.5014,0.0244,416.8079,28.805,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,3.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 03:45:00,广东省,3.5017,0.0,341.7916,28.813,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,3.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 04:00:00,广东省,3.6571,0.1188,387.7969,28.921,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,4.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 04:15:00,广东省,3.6731,0.1087,376.8451,29.294,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,4.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 04:30:00,广东省,3.6759,0.197,380.2233,29.758,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,4.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 04:45:00,广东省,3.5259,0.1377,422.5281,28.758,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,4.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 05:00:00,广东省,3.7969,0.0,400.2259,29.887,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,5.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 05:15:00,广东省,3.7938,0.0,358.4866,29.333,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,5.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 05:30:00,广东省,3.3007,0.0297,401.1748,28.669,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,5.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 05:45:00,广东省,3.4761,0.0534,415.8222,29.796,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,5.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 06:00:00,广东省,3.798,0.228,415.3549,28.665,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,6.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 06:15:00,广东省,3.8112,0.0507,373.5246,30.038,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,6.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 06:30:00,广东省,3.693,0.3103,371.6147,29.937,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,6.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 06:45:00,广东省,3.7022,0.4899,346.5216,30.207,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,6.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 07:00:00,广东省,3.7388,0.7933,403.8414,29.546,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,7.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 07:15:00,广东省,3.9493,1.0498,378.1393,30.93,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,7.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 07:30:00,广东省,3.7064,1.075,304.1087,30.378,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,7.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 07:45:00,广东省,3.4524,1.3253,318.1066,29.835,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,7.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 08:00:00,广东省,3.6222,1.4211,325.2999,30.626,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,8.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 08:15:00,广东省,3.5823,1.7524,393.4032,30.299,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,8.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 08:30:00,广东省,3.5774,1.9346,358.3912,31.409,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,8.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 08:45:00,广东省,3.6794,1.6448,311.5752,30.53,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,8.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 09:00:00,广东省,3.6774,2.2922,322.6422,31.301,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,9.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 09:15:00,广东省,3.8381,2.9454,293.8337,31.541,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,9.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 09:30:00,广东省,3.9251,3.0155,284.242,31.395,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,9.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 09:45:00,广东省,3.7682,3.3784,292.6375,30.935,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,9.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 10:00:00,广东省,3.668,3.968538,281.67616,32.569,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,10.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 10:15:00,广东省,3.5871,3.93389,224.01192000000003,31.6,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,10.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 10:30:00,广东省,3.9633,4.536204,245.8632,31.899,外送受限消纳,调度中心通知：220kV联络线计划检修，外送通道受限，午间发电过剩时段优先就地消纳，避免反送电网造成线路过载。,S7,外送受限就地消纳场景,export_curtailed,10.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 10:45:00,广东省,3.7733,3.63133,232.3584,32.084,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,10.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 11:00:00,广东省,3.7305,4.566582,220.71536000000003,32.495,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,11.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 11:15:00,广东省,4.0037,4.467152,215.91464,33.003,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,11.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 11:30:00,广东省,3.9635,4.84401,246.90384,33.433,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,11.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 11:45:00,广东省,3.8155,4.333806,254.90544,32.658,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,11.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 12:00:00,广东省,4.0797,5.166578,238.69376000000003,33.352,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,12.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 12:15:00,广东省,4.0639,4.803262,256.66544,34.432,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,12.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 12:30:00,广东省,4.3761,4.04613,273.03496,33.827,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,12.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 12:45:00,广东省,4.1849,4.50363,241.47784,34.003,外送受限消纳,调度中心通知：220kV联络线计划检修，外送通道受限，午间发电过剩时段优先就地消纳，避免反送电网造成线路过载。,S7,外送受限就地消纳场景,export_curtailed,12.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 13:00:00,广东省,4.0437,5.33567,247.02816,34.109,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,13.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 13:15:00,广东省,3.8261,4.19863,265.05112,33.959,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,13.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 13:30:00,广东省,3.9627,4.170326,269.1628,34.909,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,13.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 13:45:00,广东省,4.0028,4.856698,277.67872000000006,34.514,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,13.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 14:00:00,广东省,4.1791,3.698674,268.69904,34.87,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,14.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 14:15:00,广东省,4.2063,3.227754,295.52088,34.667,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,14.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 14:30:00,广东省,4.1294,3.96195,260.52992,34.684,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,14.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 14:45:00,广东省,3.8891,3.2025,263.03792,34.583,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,14.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 15:00:00,广东省,3.9393,4.09432,287.1756,35.044,外送受限消纳,调度中心通知：220kV联络线计划检修，外送通道受限，午间发电过剩时段优先就地消纳，避免反送电网造成线路过载。,S7,外送受限就地消纳场景,export_curtailed,15.0,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 15:15:00,广东省,4.3965,2.416,352.7194,35.53,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,15.25,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 15:30:00,广东省,4.0437,2.5374,373.5716,34.768,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,15.5,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
2025-08-07 15:45:00,广东省,3.9089,2.2746,371.029,34.092,正常运行,Status: Normal,S7,外送受限就地消纳场景,export_curtailed,15.75,0.05,0.0,0.0,0.0,0.0,keyword: 未检测到显著文本风险事件,LocalSemanticEncoder keyword score: 未检测到显著文本风险事件,keyword,local-keyword
