timestamp,region,load_mw,pv_mw,price_yuan_mwh,temperature_c,event_type,event_text,source_note
2025-07-06 14:45:00,广东省,4.0587,2.1454,166.6322,33.939,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 15:00:00,广东省,3.9957,2.0603,196.3954,35.223,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 15:15:00,广东省,3.9105,1.6171,201.5995,34.612,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 15:30:00,广东省,3.9784,2.0523,196.3628,34.86,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 15:45:00,广东省,4.2408,1.8892,266.6478,34.829,高温预警,广东气象台发布高温橙色预警，预计晚高峰空调负荷显著上升。,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 16:00:00,广东省,4.3737,1.7192,247.338,34.868,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 16:15:00,广东省,4.2355,1.1619,275.0165,34.861,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 16:30:00,广东省,4.3544,1.309,288.7872,33.917,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 16:45:00,广东省,4.4208,0.951,350.0059,33.812,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 17:00:00,广东省,4.194,0.7983,301.2743,34.039,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 17:15:00,广东省,4.1908,0.6857,306.4803,33.938,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 17:30:00,广东省,4.4691,0.4363,341.6643,33.492,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 17:45:00,广东省,4.3088,0.356,318.99,32.922,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 18:00:00,广东省,4.5631,0.2335,328.2428,32.572,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 18:15:00,广东省,4.476,0.0,378.5193,33.207,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 18:30:00,广东省,4.6318,0.0003,454.6796,34.162,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 18:45:00,广东省,4.6639,0.047,466.0319,33.374,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 19:00:00,广东省,4.856,0.0,428.3224,32.499,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 19:15:00,广东省,4.7461,0.0442,437.1484,33.99,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 19:30:00,广东省,4.7056,0.0,402.1167,31.533,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 19:45:00,广东省,4.8571,0.0926,424.4181,31.487,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 20:00:00,广东省,5.2028,0.0,439.2561,31.377,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 20:15:00,广东省,4.8889,0.0,460.8147,31.598,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 20:30:00,广东省,4.5671,0.0237,472.9598,32.114,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 20:45:00,广东省,4.7704,0.0,413.6509,30.582,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 21:00:00,广东省,5.0161,0.0,391.2169,31.03,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 21:15:00,广东省,4.6667,0.0,384.005,31.751,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 21:30:00,广东省,4.731,0.1586,349.7159,29.517,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 21:45:00,广东省,4.6353,0.0477,392.1603,30.642,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 22:00:00,广东省,4.5653,0.0887,368.7318,30.158,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 22:15:00,广东省,4.4671,0.0,354.3414,30.434,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 22:30:00,广东省,4.2926,0.0,356.793,29.128,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 22:45:00,广东省,4.1553,0.0,270.5039,30.584,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 23:00:00,广东省,4.0653,0.0542,312.8423,29.473,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 23:15:00,广东省,4.0383,0.0,324.4618,29.983,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 23:30:00,广东省,4.005,0.0,280.2147,29.709,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-06 23:45:00,广东省,3.736,0.083,245.6502,29.252,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 00:00:00,广东省,3.4844,0.0755,246.0661,29.519,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 00:15:00,广东省,3.512,0.0,237.4918,28.201,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 00:30:00,广东省,3.5287,0.0,217.8788,27.951,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 00:45:00,广东省,3.4775,0.0,306.7641,28.615,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 01:00:00,广东省,3.6103,0.0,184.5275,28.411,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 01:15:00,广东省,3.4999,0.0,192.2911,28.584,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 01:30:00,广东省,3.4662,0.0119,212.2084,29.321,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 01:45:00,广东省,3.3617,0.0,285.0165,28.886,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 02:00:00,广东省,3.4158,0.0,195.6271,29.126,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 02:15:00,广东省,3.5356,0.076,218.3612,29.153,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 02:30:00,广东省,3.5213,0.1625,217.1441,29.493,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 02:45:00,广东省,3.2614,0.0,273.4286,29.208,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 03:00:00,广东省,3.616,0.0,217.8437,28.864,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 03:15:00,广东省,3.4199,0.0,242.8913,28.639,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 03:30:00,广东省,3.3952,0.0816,285.3365,28.451,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 03:45:00,广东省,3.6365,0.0,233.6834,29.268,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 04:00:00,广东省,3.6417,0.0,180.2611,29.311,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 04:15:00,广东省,3.4163,0.0451,238.4694,28.439,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 04:30:00,广东省,3.4587,0.0611,287.4397,28.591,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 04:45:00,广东省,3.3544,0.0,241.5327,29.744,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 05:00:00,广东省,3.5992,0.0,261.1614,28.988,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 05:15:00,广东省,3.6105,0.0,265.9594,29.409,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 05:30:00,广东省,3.4501,0.0,247.9746,28.914,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 05:45:00,广东省,3.671,0.0,289.4232,29.249,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 06:00:00,广东省,3.6159,0.0418,211.8612,28.574,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 06:15:00,广东省,3.4929,0.1097,242.3796,30.3,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 06:30:00,广东省,3.5971,0.1111,208.3074,28.268,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 06:45:00,广东省,3.3152,0.3588,220.5316,30.163,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 07:00:00,广东省,3.4863,0.4335,281.0333,28.94,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 07:15:00,广东省,3.5528,0.6493,224.093,29.832,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 07:30:00,广东省,3.5269,0.7099,261.1407,30.241,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 07:45:00,广东省,3.7806,1.1042,196.8526,29.464,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 08:00:00,广东省,3.5792,1.304,223.4905,30.083,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 08:15:00,广东省,3.5942,1.423,167.9348,30.012,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 08:30:00,广东省,3.4001,1.4799,151.5055,30.605,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 08:45:00,广东省,3.5472,1.4775,147.5255,30.393,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 09:00:00,广东省,3.4869,1.503,217.9219,29.823,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 09:15:00,广东省,3.8748,1.6228,140.4356,31.328,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 09:30:00,广东省,3.5561,1.7946,110.5618,31.975,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 09:45:00,广东省,3.634,2.2898,138.8512,32.326,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 10:00:00,广东省,3.7801,2.1654,249.4028,32.419,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 10:15:00,广东省,3.728,2.6491,189.9037,31.924,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 10:30:00,广东省,3.4954,2.2016,118.6203,31.98,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 10:45:00,广东省,3.7571,2.0724,201.722,32.161,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 11:00:00,广东省,3.7817,2.4842,140.1118,33.047,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 11:15:00,广东省,3.6905,3.1339,126.9198,32.399,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 11:30:00,广东省,3.7838,2.3753,85.2461,32.186,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 11:45:00,广东省,3.756,2.6043,168.6852,32.664,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 12:00:00,广东省,3.592,2.0945,125.8656,33.469,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 12:15:00,广东省,3.705,2.9452,244.4271,33.728,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 12:30:00,广东省,3.7887,1.7959,164.3374,34.25,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 12:45:00,广东省,3.7289,2.2686,136.4564,33.66,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 13:00:00,广东省,3.8763,3.0417,185.0515,34.025,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 13:15:00,广东省,3.9439,2.7063,159.5789,34.626,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 13:30:00,广东省,3.8682,2.3416,172.8095,34.499,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 13:45:00,广东省,3.8024,2.344,172.208,34.493,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 14:00:00,广东省,4.0228,2.6503,204.3914,34.4,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 14:15:00,广东省,3.8888,2.875,207.0213,35.058,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 14:30:00,广东省,3.9292,2.1607,194.1946,33.593,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 14:45:00,广东省,3.8116,2.1159,148.2937,34.921,高温预警,广东气象台发布高温橙色预警，预计晚高峰空调负荷显著上升。,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 15:00:00,广东省,3.8961,1.6999,241.5919,35.434,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 15:15:00,广东省,4.0641,1.8456,239.0753,34.629,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 15:30:00,广东省,4.0594,2.0597,156.7832,34.995,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 15:45:00,广东省,3.9777,1.4941,221.2234,34.459,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 16:00:00,广东省,4.0357,1.556,237.7489,34.989,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 16:15:00,广东省,4.0978,1.0709,263.3329,34.446,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 16:30:00,广东省,4.0049,1.2323,306.2346,34.614,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 16:45:00,广东省,4.144,1.0347,318.2427,34.221,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 17:00:00,广东省,4.1571,0.834,293.8578,34.481,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 17:15:00,广东省,4.1077,0.5483,326.7698,34.365,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 17:30:00,广东省,4.3498,0.3798,350.4415,33.634,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 17:45:00,广东省,4.3727,0.4006,380.6044,33.069,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 18:00:00,广东省,4.272,0.1892,427.3348,32.904,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 18:15:00,广东省,4.4077,0.0521,465.4211,32.295,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 18:30:00,广东省,4.544,0.0,425.1215,32.619,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 18:45:00,广东省,4.253,0.1052,418.539,32.732,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 19:00:00,广东省,4.6599,0.0,385.5107,32.201,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 19:15:00,广东省,4.6988,0.0,472.0248,32.962,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 19:30:00,广东省,4.7633,0.0078,418.6738,31.799,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 19:45:00,广东省,4.6213,0.003,465.8594,31.84,价格尖峰,现货市场公告提示日前价格异常波动，晚高峰可能出现尖峰电价。,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 20:00:00,广东省,4.5175,0.0,470.9584,32.007,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 20:15:00,广东省,4.7469,0.0,374.6629,31.354,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 20:30:00,广东省,4.4779,0.0,413.0042,31.629,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 20:45:00,广东省,4.6678,0.0811,424.1121,31.85,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 21:00:00,广东省,4.4715,0.0863,419.4973,31.129,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 21:15:00,广东省,4.3716,0.0086,396.917,30.172,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 21:30:00,广东省,4.4614,0.0,406.4645,30.871,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 21:45:00,广东省,4.4878,0.05,324.0899,30.166,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 22:00:00,广东省,4.2573,0.1148,381.0996,29.624,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 22:15:00,广东省,4.1673,0.0576,372.4735,30.727,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 22:30:00,广东省,3.9144,0.0,337.7152,30.07,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 22:45:00,广东省,4.138,0.0,329.5095,29.454,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 23:00:00,广东省,3.9708,0.1093,285.4358,30.092,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 23:15:00,广东省,3.8568,0.0243,354.5915,29.691,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 23:30:00,广东省,3.9785,0.0,320.5579,29.148,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-07 23:45:00,广东省,3.5707,0.1017,297.8521,29.773,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 00:00:00,广东省,3.3395,0.0,236.7789,28.847,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 00:15:00,广东省,3.3993,0.1376,304.4409,28.94,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 00:30:00,广东省,3.362,0.1971,273.735,29.976,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 00:45:00,广东省,3.1039,0.1275,251.6728,29.126,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 01:00:00,广东省,3.4369,0.0665,234.562,29.037,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 01:15:00,广东省,3.3901,0.0077,238.7233,29.08,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 01:30:00,广东省,3.5138,0.0,244.3682,28.985,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 01:45:00,广东省,3.6361,0.0,209.9667,29.166,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 02:00:00,广东省,3.3676,0.0,233.3548,28.954,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 02:15:00,广东省,3.4351,0.0,260.0352,29.447,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 02:30:00,广东省,3.4182,0.0297,241.9102,29.695,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 02:45:00,广东省,3.4071,0.0,240.6485,28.932,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 03:00:00,广东省,3.3691,0.0724,246.9732,28.225,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 03:15:00,广东省,3.4311,0.0,204.7811,28.538,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 03:30:00,广东省,3.5192,0.041,275.0505,29.107,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 03:45:00,广东省,3.2811,0.0951,219.5145,29.313,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 04:00:00,广东省,3.6104,0.0,272.4996,28.534,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 04:15:00,广东省,3.4425,0.0,242.8571,29.579,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 04:30:00,广东省,3.4177,0.0,248.5668,28.722,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 04:45:00,广东省,3.1113,0.0,209.2246,28.012,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 05:00:00,广东省,3.38,0.0176,217.2885,29.112,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 05:15:00,广东省,3.2645,0.017,285.8887,29.449,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 05:30:00,广东省,3.4512,0.0668,237.3792,28.746,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 05:45:00,广东省,3.498,0.0,213.5336,28.655,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 06:00:00,广东省,3.5228,0.0166,235.9872,29.257,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 06:15:00,广东省,3.3668,0.105,230.4989,29.098,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 06:30:00,广东省,3.3803,0.2562,238.0462,30.008,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 06:45:00,广东省,3.4448,0.6359,246.3061,29.942,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 07:00:00,广东省,3.1444,0.4502,212.9289,29.984,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 07:15:00,广东省,3.3486,0.8863,260.9857,29.187,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 07:30:00,广东省,3.3408,1.2474,233.3248,29.365,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
2025-07-08 07:45:00,广东省,3.4746,1.0796,155.6191,29.582,正常运行,Status: Normal,公开披露数据校准 + 仿真构造；不可表述为真实15分钟VPP运行数据
